,Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Borough,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability,URL
382,5/4/2024,443 East 78th Street,0,2550,2624,1.0,Studio,1.0,,,,10075,$$,Manhattan,Upper East Side,Upper East Side,,Icon Realty Management,5.0,20,1924.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.990297281,
383,5/4/2024,59 East 3rd Street,0,3100,2624,1.2,Studio,1.0,,,,10003,$$,Manhattan,Bowery,East Village,Lower Manhattan,Icon Realty Management,6.0,24,1910.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.974952786,
384,12/15/2023,1 BLUE SLIP,02S,3410,2624,1.3,Studio,1.0,,,,11222,$$$,Brooklyn,Greenpoint,,,Brookfield Properties,30.0,360,2018.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.959006531,
385,12/15/2023,1 BLUE SLIP,10Q,3805,2624,1.5,Studio,1.0,,,,11222,$$$,Brooklyn,Greenpoint,,,Brookfield Properties,30.0,360,2018.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.909600796,
386,12/15/2023,1 BLUE SLIP,22K,3445,2624,1.3,Studio,1.0,,,,11222,$$$,Brooklyn,Greenpoint,,,Brookfield Properties,30.0,360,2018.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.957925579,
387,12/15/2023,1 BLUE SLIP,23R,3770,2624,1.4,Studio,1.0,,,,11222,$$$,Brooklyn,Greenpoint,,,Brookfield Properties,30.0,360,2018.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.931153898,
388,12/15/2023,1 BLUE SLIP,25Q,4085,2624,1.6,Studio,1.0,,,,11222,$$$,Brooklyn,Greenpoint,,,Brookfield Properties,30.0,360,2018.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.860914311,
389,1/10/2024,232 ELIZABETH Street,1E,3495,2624,1.3,Studio,1.0,,,,10012,$$$,Manhattan,Nolita,Lower East Side,Lower Manhattan,Centennial Properties,6.0,28,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.956333992,
390,2/8/2024,112 South Portland Avenue,2A,2500,2624,1.0,Studio,1.0,,,,11217,$$,Brooklyn,Fort Greene,,,IBEC Living,4.0,16,1900.0,Yes,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,0.991754179,
391,5/8/2024,294 East 162nd Street,Studio,1190,2624,0.5,Studio,1.0,,,Y,10451,$,The Bronx,West Bronx,,,CC Apartment Management,,1,,Yes,Elevator(1),Management Company,,,,,,,,,,,,,0.999110439,
392,5/9/2024,449 Chester Street,60% AMI,1121,2624,0.4,Studio,1.0,,,,11212,$,Brooklyn,Crown Heights,,,CC Apartment Management,,3,,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,,0.999355282,
393,3/31/2024,50 East 28th Street,4A,3795,2624,1.4,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.943112954,
394,3/31/2024,50 East 28th Street,6A,3915,2624,1.5,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.920297053,
395,5/9/2024,449 Chester Street,70% AMI,1320,2624,0.5,Studio,1.0,,,,11212,$,Brooklyn,Crown Heights,,,CC Apartment Management,,3,,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,,0.999016129,
396,5/9/2024,449 Chester Street,80% AMI,1519,2624,0.6,Studio,1.0,,,,11212,$,Brooklyn,Crown Heights,,,CC Apartment Management,,3,,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,,0.998498833,
397,5/9/2024,751 East 6th Street,8C,3095,2624,1.2,Studio,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,CC Apartment Management,12.0,80,2018.0,Yes,Elevator(2),Gym,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,,,0.974448525,
398,2/13/2024,101 Bedford Avenue,505,3695,2624,1.4,Studio,1.0,,,,11211,$$,Brooklyn,Williamsburg,,,Halcyon Management,8.0,351,2013.0,Yes,Courtyard,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,0.9347919,
399,2/13/2024,76 East 1st Street,3C,2499,2624,1.0,Studio,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Better Living Properties,5.0,16,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.990442624,
400,2/13/2024,164 Grand Street,1A,3495,2624,1.3,Studio,2.0,,,,11249,$$$,Brooklyn,Williamsburg,,,Halcyon Management,4.0,8,2006.0,Yes,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,,0.746645558,
401,2/13/2024,209 East 10th Street,5A,3800,2624,1.4,Studio,1.0,1.0,,,10003,$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Big Apple Management,5.0,15,1920.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.929646721,
402,3/31/2024,50 East 28th Street,13C,4265,2624,1.6,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.870593252,
403,3/31/2024,50 East 28th Street,2B,4365,2624,1.7,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.826353789,
404,3/31/2024,50 East 28th Street,5G,4395,2624,1.7,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.822988471,
405,3/31/2024,50 East 28th Street,18C,4435,2624,1.7,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.818422039,
406,3/31/2024,50 East 28th Street,17B,4515,2624,1.7,Studio,1.0,,,,10016,$$$$,Manhattan,Midtown South,Midtown South,Midtown,Equity Residential,22.0,269,2014.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,,0.809015294,
407,3/31/2024,600 Washington Street,409,4705,2624,1.8,Studio,1.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6.0,136,2003.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.690962334,
408,3/31/2024,600 Washington Street,312,4750,2624,1.8,Studio,1.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6.0,136,2003.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.68345785,
409,3/31/2024,600 Washington Street,711,4863,2624,1.9,Studio,1.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6.0,136,2003.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.60190552,
410,3/31/2024,600 Washington Street,410,5348,2624,2.0,Studio,1.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6.0,136,2003.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.442380815,
411,11/13/2023,55 Suffolk Street,420,3866,2624,1.5,Studio,1.0,1.5,,,10002,$$$$,Manhattan,Lower East Side,East Village,Lower Manhattan,,31.0,378,2023.0,Yes,Childrens Playroom,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.900489322,
412,11/13/2023,55 Suffolk Street,PH304,5396,2624,2.1,Studio,1.0,1.5,,,10002,$$$$,Manhattan,Lower East Side,East Village,Lower Manhattan,,31.0,378,2023.0,Yes,Childrens Playroom,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.355226919,
413,12/29/2023,12 East 86th Street,1025,3450,2624,1.3,Studio,1.0,,,,10028,$$$$,Manhattan,Upper East Side,Upper East Side,,Brodsky Organization,15.0,343,1932.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.95776895,
414,3/31/2024,305 West 50th Street,03M,3648,2624,1.4,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,25.0,293,1997.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.903274934,
415,3/31/2024,305 West 50th Street,04B,3823,2624,1.5,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,25.0,293,1997.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.861732395,
416,3/31/2024,305 West 50th Street,06N,3828,2624,1.5,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,25.0,293,1997.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.86126953,
417,3/31/2024,305 West 50th Street,11N,3973,2624,1.5,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,25.0,293,1997.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.847273555,
418,3/31/2024,305 West 50th Street,16L,4124,2624,1.6,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,25.0,293,1997.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.790442575,
419,3/31/2024,505 West 54th Street,927,3536,2624,1.3,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,12.0,222,2000.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.930194181,
420,3/31/2024,505 West 54th Street,1127,3556,2624,1.4,Studio,1.0,,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Equity Residential,12.0,222,2000.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.909334265,
421,3/31/2024,245 East 40th Street,17G,3657,2624,1.4,Studio,1.0,,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Equity Residential,34.0,300,1972.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.948592083,
422,3/31/2024,245 East 40th Street,04G,3813,2624,1.5,Studio,1.0,,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Equity Residential,34.0,300,1972.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.92591212,
423,3/31/2024,245 East 40th Street,34J,3920,2624,1.5,Studio,1.0,,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Equity Residential,34.0,300,1972.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.920012042,
424,3/31/2024,170 Amsterdam Avenue,08C,4389,2624,1.7,Studio,1.0,,,,10023,$$$$,Manhattan,Lincoln Square,Upper West Side,,Equity Residential,20.0,235,2015.0,Yes,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.815033753,
425,3/31/2024,180 Riverside Boulevard,9E,3268,2624,1.2,Studio,1.0,,,,10069,$$$,Manhattan,Lincoln Square,Upper West Side,,Equity Residential,40.0,516,1998.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.973355968,
426,3/31/2024,180 Riverside Boulevard,9F,3315,2624,1.3,Studio,1.0,,,,10069,$$$,Manhattan,Lincoln Square,Upper West Side,,Equity Residential,40.0,516,1998.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.964191126,
427,3/31/2024,228 West 71st Street,14I,3181,2624,1.2,Studio,1.0,,,,10023,$$$,Manhattan,Lincoln Square,Upper West Side,,Equity Residential,14.0,169,1917.0,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.977321971,
428,3/31/2024,228 West 71st Street,15N,3229,2624,1.2,Studio,1.0,,,,10023,$$$,Manhattan,Lincoln Square,Upper West Side,,Equity Residential,14.0,169,1917.0,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.976481729,
429,3/31/2024,71 Broadway,010E,3760,2624,1.4,Studio,1.0,,,,10006,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Equity Residential,23.0,237,1900.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.931649611,
430,3/31/2024,71 Broadway,014E,3788,2624,1.4,Studio,1.0,,,,10006,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Equity Residential,23.0,237,1900.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.930253217,
431,12/29/2023,160 West 71st Street,5H,2850,2624,1.1,Studio,1.0,,,,10023,$$,Manhattan,Lincoln Square,Upper West Side,,Brodsky Organization,19.0,303,1923.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.986465066,
432,3/31/2024,71 Broadway,020F,3982,2624,1.5,Studio,1.0,,,,10006,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Equity Residential,23.0,237,1900.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.897655671,
433,2/19/2024,77 West 15th Street,Studio,3379,2624,1.3,Studio,1.0,,,,10011,$$$,Manhattan,Flatiron District,Midtown,Midtown,Manhattan Skyline,6.0,108,1973.0,Yes,Deposit Free,Elevator(1),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.951920334,
434,3/31/2024,175 Kent Avenue,519,3696,2624,1.4,Studio,1.0,,,,11211,$$,Brooklyn,Williamsburg,,,Equity Residential,7.0,113,2009.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.934744591,
435,3/31/2024,175 Kent Avenue,323,3825,2624,1.5,Studio,1.0,,,,11211,$$,Brooklyn,Williamsburg,,,Equity Residential,7.0,113,2009.0,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.90831673,
436,12/29/2023,18 Sixth Avenue,3804,3380,2624,1.3,Studio,1.0,,,,11217,$$$,Brooklyn,Prospect Heights,,,Brodsky Organization,51.0,858,2021.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,,0.964467819,
437,12/29/2023,18 Sixth Avenue,3801,3550,2624,1.4,Studio,1.0,,,,11217,$$$,Brooklyn,Prospect Heights,,,Brodsky Organization,51.0,858,2021.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,,0.947876898,
438,12/29/2023,18 Sixth Avenue,406,3695,2624,1.4,Studio,1.0,,,,11217,$$$,Brooklyn,Prospect Heights,,,Brodsky Organization,51.0,858,2021.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,,0.942030306,
439,3/31/2024,41 West 86th Street,09D,3091,2624,1.2,Studio,1.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Equity Residential,16.0,166,1927.0,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.977899907,
440,3/31/2024,41 West 86th Street,15G,3143,2624,1.2,Studio,1.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Equity Residential,16.0,166,1927.0,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.977010975,
441,3/31/2024,41 West 86th Street,16B,3143,2624,1.2,Studio,1.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Equity Residential,16.0,166,1927.0,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.977010975,
442,3/31/2024,41 West 86th Street,16F,3191,2624,1.2,Studio,1.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Equity Residential,16.0,166,1927.0,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.976159491,
443,12/29/2023,200 West 60th Street,20A,4050,2624,1.5,Studio,1.0,,,,10023,$$$,Manhattan,Lincoln Square,Upper West Side,,Brodsky Organization,35.0,254,1991.0,Yes,Doorman,Elevator(4),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,,0.907486401,
444,12/29/2023,208 West 23rd Street,1508,3100,2624,1.2,Studio,1.0,,,,10011,$$$,Manhattan,Chelsea,Midtown,Midtown,Brodsky Organization,17.0,262,1927.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.969842842,
445,12/29/2023,24 Fifth Avenue,425,3395,2624,1.3,Studio,1.0,,,,10011,$$$,Manhattan,Greenwich Village,Lower Manhattan,Lower Manhattan,Brodsky Organization,21.0,420,1926.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.951348985,
446,3/31/2024,111 Lawrence Street,15B,2992,2624,1.1,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.984690594,
447,3/31/2024,111 Lawrence Street,10D,3000,2624,1.1,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.984596744,
448,3/31/2024,111 Lawrence Street,26B,3031,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.979467017,
449,3/31/2024,111 Lawrence Street,28B,3051,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.979152613,
450,3/31/2024,111 Lawrence Street,33B,3060,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.979009599,
451,3/31/2024,111 Lawrence Street,39B,3084,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.978623517,
452,3/31/2024,111 Lawrence Street,42B,3096,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.97842788,
453,3/31/2024,111 Lawrence Street,07C,3108,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.978230492,
454,3/31/2024,111 Lawrence Street,26D,3156,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.977423134,
455,3/31/2024,111 Lawrence Street,23E,3165,2624,1.2,Studio,1.0,,,,11201,$$,Brooklyn,Downtown Brooklyn,,,Equity Residential,51.0,490,2009.0,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.977268531,
