Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability
2/16/2024,417 East 57th Street,2A,3495.0,2624,1.3,Studio,1.0,nan,nan,nan,10022,$$,Sutton Place,Midtown East,Midtown,Lefrak Organization,34.0,125,1974.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9563339920685734
2/16/2024,150 East 34th Street,1804,3655.0,2624,1.4,Studio,1.0,nan,nan,nan,10016,$$$,Kips Bay,Midtown,Midtown,Lefrak Organization,39.0,282,1987.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.9486677001473802
2/16/2024,150 East 34th Street,705,3680.0,2624,1.4,Studio,1.0,nan,nan,nan,10016,$$$,Kips Bay,Midtown,Midtown,Lefrak Organization,39.0,282,1987.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.9477148845138142
2/16/2024,150 East 34th Street,1806,3755.0,2624,1.4,Studio,1.0,nan,nan,nan,10016,$$$,Kips Bay,Midtown,Midtown,Lefrak Organization,39.0,282,1987.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.944755255224297
2/16/2024,150 East 34th Street,2905,3990.0,2624,1.5,Studio,1.0,0.5,nan,nan,10016,$$$,Kips Bay,Midtown,Midtown,Lefrak Organization,39.0,282,1987.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.9159231084175846
2/16/2024,150 East 34th Street,2406,3885.0,2624,1.5,Studio,1.0,nan,nan,nan,10016,$$$,Kips Bay,Midtown,Midtown,Lefrak Organization,39.0,282,1987.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.9219877204302507
2/16/2024,150 East 34th Street,2805,3985.0,2624,1.5,Studio,1.0,nan,nan,nan,10016,$$$,Kips Bay,Midtown,Midtown,Lefrak Organization,39.0,282,1987.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.9162213627176957
4/22/2024,120 West 21st Street,518,4411.0,2624,1.7,Studio,1.0,nan,nan,nan,10011,$$$$,Chelsea,Midtown,Midtown,UDR,14.0,210,2001.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,0.7522102086446104
4/22/2024,120 West 21st Street,618,4271.0,2624,1.6,Studio,1.0,nan,nan,nan,10011,$$$$,Chelsea,Midtown,Midtown,UDR,14.0,210,2001.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,0.815729894608638
3/31/2024,4-75 48th Avenue,001-717,3235.0,2624,1.2,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9814499200789232
3/31/2024,4-75 48th Avenue,001-1605,3285.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.974940866202998
3/31/2024,4-75 48th Avenue,001-1505,3285.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.974940866202998
3/31/2024,4-75 48th Avenue,001-815,3290.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9748459158820365
3/31/2024,4-75 48th Avenue,001-1705,3315.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9743658829550028
3/31/2024,4-75 48th Avenue,001-2305,3320.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9742688114934426
3/31/2024,4-75 48th Avenue,001-2505,3320.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9742688114934426
3/31/2024,4-75 48th Avenue,001-2205,3320.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9742688114934426
2/16/2024,125 West 31st Street,F,4200.0,2624,1.6,Studio,1.0,nan,nan,nan,10001,$$$,Chelsea,Midtown,Midtown,Fetner Properties,59.0,458,2005.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.8335626813806543
2/16/2024,215 East 68th Street,10Q,4350.0,2624,1.7,Studio,1.0,nan,nan,nan,10065,$$$$,Lenox Hill,Upper East Side,nan,Rudin Management,33.0,608,1962.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,0.793913254233098
3/31/2024,4-75 48th Avenue,001-2805,3345.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9737780615223238
3/31/2024,4-75 48th Avenue,001-3405,3370.0,2624,1.3,Studio,1.0,nan,nan,nan,11109,$$,Long Island City,nan,nan,Avalon Communities,39.0,578,2007.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,0.9732782085900582
3/31/2024,100 Willoughby Street,001-27N,3239.0,2624,1.2,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.975957542976515
3/31/2024,100 Willoughby Street,001-19N,3463.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9630727850536024
3/31/2024,100 Willoughby Street,001-29K,3464.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.963045182868971
3/31/2024,100 Willoughby Street,001-16C,3481.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9625728995691026
3/31/2024,100 Willoughby Street,001-21N,3491.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9622923815105743
3/31/2024,100 Willoughby Street,001-21C,3669.0,2624,1.4,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9444189739809861
3/31/2024,100 Willoughby Street,001-19Y,3691.0,2624,1.4,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9435161729024496
3/31/2024,100 Willoughby Street,001-25J,3807.0,2624,1.5,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9210743237277376
3/31/2024,100 Willoughby Street,001-16J,3811.0,2624,1.5,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9208484205819263
1/29/2024,42-15 Crescent Street,6A-7A,3036.0,2624,1.2,Studio,1.0,nan,nan,nan,11101,$$,Long Island City,nan,nan,World Wide Group,11.0,124,2016.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.9762191025666668
3/31/2024,100 Willoughby Street,001-24Y,3920.0,2624,1.5,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9144609894782446
3/31/2024,100 Willoughby Street,001-21K,3995.0,2624,1.5,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,30.0,500,2015.0,Yes,Available Furnished,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9097981635079299
6/12/2021,2000 East Tremont Avenue,Studio,1200.0,2624,0.5,Studio,1.0,nan,nan,nan,10462,$,East Bronx,nan,nan,Parkchester Preservation Management,nan,6000,1938.0,Yes,Courtyard,Elevator(1),Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,nan,0.9991035168406583
12/15/2023,435 WEST 31ST STREET,15R,3875.0,2624,1.5,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,No,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8939623360466415
4/24/2024,435 WEST 31ST STREET,25R,4025.0,2624,1.5,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8824139348011978
4/24/2024,435 WEST 31ST STREET,35R,4225.0,2624,1.6,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8308542613787888
4/24/2024,435 WEST 31ST STREET,11J,4095.0,2624,1.6,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8445598883748148
4/24/2024,435 WEST 31ST STREET,43S,4130.0,2624,1.6,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8409615746466873
4/24/2024,435 WEST 31ST STREET,44S,4140.0,2624,1.6,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8399211558688199
1/24/2024,1 West Street,2102,3250.0,2624,1.2,Studio,1.0,nan,nan,nan,10004,$$$,Financial District,Lower Manhattan,Lower Manhattan,Moinian Group,31.0,500,1902.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.9719481496279726
1/24/2024,605 West 42nd Street,17-N,3450.0,2624,1.3,Studio,1.0,nan,nan,nan,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71.0,1175,2016.0,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,0.9533105450966425
4/24/2024,435 WEST 31ST STREET,50A,4300.0,2624,1.6,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8225184735811973
4/24/2024,435 WEST 31ST STREET,55A,4525.0,2624,1.7,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.7484402734649982
1/24/2024,605 West 42nd Street,28T,3500.0,2624,1.3,Studio,1.0,nan,nan,nan,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71.0,1175,2016.0,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,0.9515532097982743
1/24/2024,605 West 42nd Street,43-K,3500.0,2624,1.3,Studio,1.0,nan,nan,nan,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71.0,1175,2016.0,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,0.9515532097982743
1/24/2024,605 West 42nd Street,60Q,4000.0,2624,1.5,Studio,1.0,nan,nan,nan,10036,$$$$,Hell's Kitchen,Midtown,Midtown,Moinian Group,71.0,1175,2016.0,Yes,Courtyard,Deposit Free,Doorman,Elevator(10),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,0.8861949193299281
4/24/2024,435 WEST 31ST STREET,57A,4545.0,2624,1.7,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.7455074985009099
4/24/2024,435 WEST 31ST STREET,58S,4440.0,2624,1.7,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.7606522582238381
4/24/2024,435 WEST 31ST STREET,58R,4455.0,2624,1.7,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.7585270426285367
4/24/2024,435 WEST 31ST STREET,PH3J,5025.0,2624,1.9,Studio,1.0,nan,nan,nan,10001,$$$$,Chelsea,Midtown,Midtown,Brookfield Properties,62.0,844,2017.0,Yes,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.5411892461616797
3/31/2024,343 Gold Street,001-316,3292.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,42.0,631,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9675118337129633
3/31/2024,343 Gold Street,001-1516,3360.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,42.0,631,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9658119659828721
1/10/2024,235 West 48th Street,27D,3695.0,2624,1.4,Studio,1.0,1.0,nan,nan,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44.0,479,1989.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.928089893764959
1/10/2024,235 West 48th Street,36G,3895.0,2624,1.5,Studio,1.0,1.0,nan,nan,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44.0,479,1989.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.8941560769311221
1/10/2024,235 West 48th Street,38D,3900.0,2624,1.5,Studio,1.0,1.0,nan,nan,10036,$$$,Midtown West,Midtown,Midtown,Stonehenge Management,44.0,479,1989.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.893788375740444
1/10/2024,210 West 89th Street,11B,3595.0,2624,1.4,Studio,1.0,1.0,nan,nan,10024,$$$,Upper West Side,Upper West Side,nan,Stonehenge Management,12.0,150,1963.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.9459122624904378
1/10/2024,210 West 89th Street,10H,3895.0,2624,1.5,Studio,1.0,1.0,nan,nan,10024,$$$,Upper West Side,Upper West Side,nan,Stonehenge Management,12.0,150,1963.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.9137383849326947
3/31/2024,343 Gold Street,001-816,3360.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,42.0,631,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9658119659828721
3/31/2024,343 Gold Street,001-212,3395.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,42.0,631,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9649038988381534
3/31/2024,343 Gold Street,001-3112,3468.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,42.0,631,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9629345756028834
1/10/2024,108 West 15th Street,5J,3750.0,2624,1.4,Studio,1.0,1.0,nan,nan,10011,$$$,Chelsea,Midtown,Midtown,Stonehenge Management,6.0,56,1950.0,Yes,Courtyard,Deposit Free,Elevator(1),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,0.9190235521099556
3/31/2024,343 Gold Street,001-1816,3471.0,2624,1.3,Studio,1.0,nan,nan,nan,11201,$$,Downtown Brooklyn,nan,nan,Avalon Communities,42.0,631,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9628514113328822
1/10/2024,108 West 15th Street,6J,3895.0,2624,1.5,Studio,1.0,1.0,nan,nan,10011,$$$,Chelsea,Midtown,Midtown,Stonehenge Management,6.0,56,1950.0,Yes,Courtyard,Deposit Free,Elevator(1),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,0.8857482601964554
1/10/2024,10 Downing Street,1B,4750.0,2624,1.8,Studio,1.0,nan,nan,nan,10014,$$$$,West Village,Greenwich Village,Lower Manhattan,Stonehenge Management,7.0,114,1941.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.683457849958969
