Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,,,,,,,,,,,,,
4/22/2024,808 Columbus Avenue,808 - PH3-F,10286,3027,3.4,2,2,,,,10025,$$$,Manhattan Valley,Upper West Side,,UDR,30,360,2010,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,,
4/22/2024,10 Hanover Square,11A,6989,3027,2.3,2,2,,,,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,21,493,1972,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,
4/22/2024,10 Hanover Square,04A,6994,3027,2.3,2,2,,,,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,21,493,1972,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,
4/22/2024,401 East 34th Street,N16A,6667,3027,2.2,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,N24A,7193,3027,2.4,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,N23A,7256,3027,2.4,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/18/2024,40 Harrison Street,310-36H,6895,3027,2.3,2,1,,,,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39,441,1975,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
4/18/2024,40 Harrison Street,310-17L,7095,3027,2.3,2,1.5,,,,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39,441,1975,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
4/18/2024,40 Harrison Street,310-18H,7195,3027,2.4,2,1,,,,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39,441,1975,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
4/18/2024,40 Harrison Street,310-09L,7495,3027,2.5,2,2,,,,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39,441,1975,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
4/18/2024,666 WEST END AVENUE,666-08QW,7095,3027,2.3,2,2,,,,10025,$$$,Upper West Side,Upper West Side,,Stellar Management,23,200,1927,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Roof Deck,Swimming Pool,,,,,,
4/18/2024,628 West 151st Street,04E,3114,3027,1,2,1,1,,,10031,$,Hamilton Heights,Harlem,Upper Manhattan,Goldfarb Properties,6,64,1914,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,
4/18/2024,920 Riverside Drive,06A,2887,3027,1,2,1,1,,,10032,$,Washington Heights,,Upper Manhattan,Goldfarb Properties,6,70,1922,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,
4/22/2024,401 East 34th Street,N21H,6198,3027,2,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,N33A,7351,3027,2.4,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S09B,6174,3027,2,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,N11K,6940,3027,2.3,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S18H,8935,3027,3,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,N19H,7044,3027,2.3,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S04A,7226,3027,2.4,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,1922,7421,3027,2.5,2,2,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S19H,6956,3027,2.3,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S25B,6549,3027,2.2,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S05J,6433,3027,2.1,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S17K,6617,3027,2.2,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,N24B,6589,3027,2.2,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,401 East 34th Street,S06K,6413,3027,2.1,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35,710,1985,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,1907,6746,3027,2.2,2,1,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,2022,7271,3027,2.4,2,2,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,711,7510,3027,2.5,2,2,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,311,7411,3027,2.4,2,2,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,1011,7525,3027,2.5,2,2,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
4/22/2024,95 Wall Street,607,7271,3027,2.4,2,2,,,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22,507,1969,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
6/5/2024,257 Gold Street,3D,4995,3027,1.7,2,1,,,,11201,$$,Brooklyn Heights,,,Lalezarian Properties,12,377,2010,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,
6/5/2024,100 Maiden Lane,425,6000,3027,2,2,1,,,,10038,$$,Financial District,Lower Manhattan,Lower Manhattan,Lalezarian Properties,24,340,1930,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,
6/5/2024,350 West 37th Street,21H,6595,3027,2.2,2,2,,,,10018,$$$,Hell's Kitchen,Midtown,Midtown,Lalezarian Properties,27,206,2008,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,
6/5/2024,104-20 Queens Boulevard,22C,5280,3027,1.7,2,2,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-40 Queens Boulevard,16L,3975,3027,1.3,2,1,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-40 Queens Boulevard,02X,4000,3027,1.3,2,1,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-40 Queens Boulevard,05Y,4155,3027,1.4,2,1,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-40 Queens Boulevard,18W,4275,3027,1.4,2,1,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-40 Queens Boulevard,04W,4820,3027,1.6,2,2,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-60 Queens Boulevard,20X,4395,3027,1.5,2,1,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,104-60 Queens Boulevard,19W,4800,3027,1.6,2,2,,,,11375,$,Forest Hills,,,Beam Living,20,442,1960,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,480 Second Avenue,20C,6085,3027,2,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,28,156,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,
6/5/2024,480 Second Avenue,17C,6085,3027,2,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,28,156,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,
6/5/2024,510 Second Avenue,03F,5590,3027,1.8,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,16,90,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,510 Second Avenue,07C,5925,3027,2,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,16,90,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,520 Second Avenue,13E,5620,3027,1.9,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,28,156,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,520 Second Avenue,05F,5625,3027,1.9,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,28,156,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,520 Second Avenue,11E,5695,3027,1.9,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,28,156,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/5/2024,520 Second Avenue,16E,5805,3027,1.9,2,1,,,,10016,$$,Kips Bay,,Midtown,Beam Living,28,156,1975,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,
6/20/2024,166 East 34th Street,Convert 2,5250,3027,1.7,2,1,,,,10016,$$,Kips Bay,Murray Hill,Midtown,Manhattan Skyline,20,218,1975,Yes,Deposit Free,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
6/20/2024,166 East 34th Street,2 Bed,6200,3027,2,2,1,,,,10016,$$,Kips Bay,Murray Hill,Midtown,Manhattan Skyline,20,218,1975,Yes,Deposit Free,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
6/7/2024,160 West 62nd Street,9239,12221,3027,4,2,2,,,,10023,$$$$,Lincoln Square,Upper West Side,,Glenwood Management,54,338,2014,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,Swimming Pool,,,,,
6/7/2024,1930 Broadway,6211,10300,3027,3.4,2,2,,,,10023,$$$$,Lincoln Square,Upper West Side,,Glenwood Management,30,232,2002,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Swimming Pool,,,,,
6/7/2024,1930 Broadway,6257,13200,3027,4.4,2,3,,,,10023,$$$$,Lincoln Square,Upper West Side,,Glenwood Management,30,232,2002,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Swimming Pool,,,,,
6/7/2024,240 East 39th Street,2990,8595,3027,2.8,2,2,,,,10016,$$$,Murray Hill,Midtown,Midtown,Glenwood Management,51,466,1998,Yes,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,
6/7/2024,300 East 56th Street,8512,8295,3027,2.7,2,3,,,,10022,$$$$,Midtown East,Midtown East,Midtown,Glenwood Management,33,369,1975,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,
6/7/2024,320 East 46th Street,7852,6295,3027,2.1,2,2,,,,10017,$$$,Midtown East,Midtown,Midtown,Glenwood Management,32,248,1981,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Roof Deck,,,,,
6/7/2024,333 East 102nd Street,1751,4082,3027,1.3,2,2,,,Y,10029,$$,East Harlem,Upper Manhattan,Upper Manhattan,Glenwood Management,8,230,2002,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,
6/7/2024,500 East 77th Street,9039,5795,3027,1.9,2,1,,,,10162,$$$,Lenox Hill,Upper East Side,,Glenwood Management,33,210,1964,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,
6/7/2024,500 East 77th Street,9348,8395,3027,2.8,2,2,,,,10162,$$$,Lenox Hill,Upper East Side,,Glenwood Management,33,210,1964,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,
6/20/2024,211 North End Avenue,PHB,10200,3027,3.4,2,2,,,,10282,$$$$,Battery Park City,,Lower Manhattan,Albanese Organization,24,250,2005,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
6/14/2024,191 St. Nicholas Avenue,5FF,3995,3027,1.3,2,2,,,,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,7,52,2003,Yes,Courtyard,Doorman,Elevator(1),Gym,Laundry in Building,Live in super,Management Company,,,,,,,
6/14/2024,2103 Frederick Douglass Boulevard,4C,3945,3027,1.3,2,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,13,1900,Yes,Elevator(1),Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,
6/14/2024,211 West 117th Street,1A,3435,3027,1.1,2,1,,,,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,14,1910,Yes,Laundry in Building,Live in super,Management Company,,Walk up,,,,,,,,,
6/14/2024,2149 Frederick Douglass Boulevard,3B,3595,3027,1.2,2,1,,,,10026,$,Central Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,12,1910,Yes,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,
6/14/2024,2149 Frederick Douglass Boulevard,3A,4145,3027,1.4,2,1,,,,10026,$,Central Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,12,1910,Yes,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,
6/14/2024,2212 Frederick Douglass Boulevard,5D,3745,3027,1.2,2,1,,,,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,17,1911,Yes,Management Company,,Walk up,,,,,,,,,,,
6/14/2024,251 West 117th Street,7G,5595,3027,1.8,2,2,,,,10026,$$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,13,72,2020,Yes,Courtyard,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Roof Deck,,,,,
6/14/2024,268 West 120th Street,4CC,3495,3027,1.2,2,1.5,,,,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,13,,Yes,Management Company,,Walk up,,,,,,,,,,,
6/14/2024,276 West 119th Street,1BB,3620,3027,1.2,2,1,,,,10026,$,South Harlem,Harlem,Upper Manhattan,K&R Realty Management - Go No Fee,5,12,2003,Yes,Elevator(1),Laundry in Building,Management Company,,Roof Deck,,,,,,,,,
6/14/2024,29 Clinton Street,2B,3995,3027,1.3,2,1,,,,10002,$,Lower East Side,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6,20,1920,Yes,Management Company,,Walk up,,,,,,,,,,,
6/14/2024,319 East 8th Street,5B,4395,3027,1.5,2,1,,,,10009,$$,East Village,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6,15,2000,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,
6/14/2024,57 Pitt Street,4,3995,3027,1.3,2,1,,,,10002,$,Lower East Side,Lower Manhattan,Lower Manhattan,The Downtown Apartments,6,22,1900,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
6/19/2024,56-11 94th Street,6-B,3450,3027,1.1,2,2,,,,11373,$,Elmhurst,,,Algin Management,6,112,1964,Yes,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,,
6/19/2024,461 Central Park West,3-C,6995,3027,2.3,2,2,,,,10025,$$,Manhattan Valley,Upper West Side,,Algin Management,6,66,1956,Yes,Doorman,Elevator(1),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,
6/19/2024,400 East 66th Street,20-D,7225,3027,2.4,2,2,,,,10065,$$$,Lenox Hill,Upper East Side,,Algin Management,23,127,2000,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,,,,,,,
6/21/2024,654 Saint Marks Avenue,1E,3250,3027,1.1,2,1,,,,11216,$,Crown Heights,,,Mdays Realty,6,42,1900,Yes,Deposit Free,Elevator(1),Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,
6/21/2024,120 WEST 86TH STREET,2,6800,3027,2.2,2,,,,,10024,$$$,Upper West Side,Upper West Side,,Solil Management,12,48,1912,Yes,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,,
6/21/2024,145 WEST 55TH STREET,2,6350,3027,2.1,2,,,,,10019,$$$,Midtown West,Midtown,Midtown,Solil Management,16,90,1921,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,
6/21/2024,150 REMSEN STREET,2,5900,3027,1.9,2,,,,,11201,$$,Brooklyn Heights,,,Solil Management,7,49,1936,Yes,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,,
6/21/2024,156 EAST 37TH STREET,2,6100,3027,2,2,,,,,10016,$$,Murray Hill,Midtown,Midtown,Solil Management,10,38,1924,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,
6/21/2024,157 EAST 57TH STREET,2,6600,3027,2.2,2,,,,,10022,$$$,Midtown East,Midtown East,Midtown,Solil Management,19,111,1960,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,
6/21/2024,20 BEEKMAN PLACE,2,6900,3027,2.3,2,,,,,10022,$$$,Midtown East,Midtown East,Midtown,Solil Management,13,78,1957,Yes,Doorman,Elevator(2),Live in super,Management Company,,,,,,,,,,
6/21/2024,200 WEST 58TH STREET,2,6400,3027,2.1,2,,,,,10019,$$$,Midtown West,Midtown,Midtown,Solil Management,13,61,1913,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,
6/21/2024,218 EAST 89TH STREET,2,3500,3027,1.2,2,,,,,10128,$,Yorkville,Upper East Side,,Solil Management,5,8,,Yes,Management Company,,Walk up,,,,,,,,,,,
6/21/2024,31-43 STEINWAY STREET,2,3800,3027,1.3,2,,,,,11103,$,Astoria,,,Solil Management,4,6,1920,Yes,Live in super,Management Company,,Walk up,,,,,,,,,,
6/21/2024,401 EAST 88TH STREET,2,6700,3027,2.2,2,,,,,10128,$$$,Yorkville,Upper East Side,,Solil Management,16,205,1964,Yes,Doorman,Elevator(4),Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,
6/21/2024,594 THIRD AVENUE,2,4300,3027,1.4,2,,,,,10016,$,Murray Hill,Midtown,Midtown,Solil Management,4,8,1910,Yes,Management Company,,Walk up,,,,,,,,,,,
6/21/2024,922 THIRD AVENUE,2,4000,3027,1.3,2,,,,,10022,$,Midtown East,Midtown,Midtown,Solil Management,5,8,1920,Yes,Management Company,,Walk up,,,,,,,,,,,
1/10/2024,151 RIVINGTON Street,2,5495,3777,1.5,3,2,,,,10002,$$,Lower East Side,Lower Manhattan,Lower Manhattan,Centennial Properties,3,3,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
3/25/2024,200 North End Avenue,PHB,18448,3777,4.9,3,3.5,0.5,,,10282,$$$$,Battery Park City,Lower Manhattan,Lower Manhattan,Milford Management,32,106,2008,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,
1/10/2024,16 East 116TH Street,2C,3495,3777,0.9,3,2,,,,10029,$,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,5,12,1920,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
1/10/2024,2100 Second Avenue,20,3650,3777,1,3,1,,,,10029,$,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6,40,1920,Yes,Management Company,,Walk up,,,,,,,,,,,
1/10/2024,214 East 25TH Street,5FW,6250,3777,1.7,3,2,,,,10010,$$,Kips Bay,,Midtown,Centennial Properties,5,20,1930,Yes,Management Company,,Walk up,,,,,,,,,,,
1/4/2024,38 Sixth Avenue,3,4373,3777,1.2,3,2,,,,11217,$,Prospect Heights,,,Avanath Communities,23,303,2017,Yes,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,
5/28/2024, 792 Columbus Avenue,3 Bed,13995,3777,3.7,3,3,1,,,10025,$$$,Manhattan Valley,Upper West Side,,PWV Acquisition,16,287,1958,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,
1/9/2024,45 Wall Street,1822,7427,3777,2,3,2,1,1,,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,TF Cornerstone,28,435,1997,Yes,Deposit Free,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
